ID,MinReqsText,RecReqsText
439550,Minimum:OS: Trusty Tahr (Steam OS not yet tested)Processor: Dual CoreMemory: 2 GB RAMGraphics: Nvidia Geforce 8800 OR ATI Radeon HD 3870 OR equivalent/higherStorage: 2 GB available spaceSound Card: Linux compatible,Recommended:OS: Trusty Tahr (Steam OS not yet tested)Processor: Quad CoreMemory: 4 GB RAMGraphics: Nvidia GTX 460 OR AMD Radeon HD 5770 OR equivalent/higherStorage: 5 GB available spaceSound Card: Linux compatible
439750,Minimum:OS: Ubuntu 12.04,
439770,Minimum:OS: Ubuntu 12.04,
439880,Minimum:OS: Ubuntu 12Processor: 2.0 ghz Dual CoreMemory: 2 GB RAMGraphics: Intel HD3000 or higher with OpenGL 2.1 supportStorage: 200 MB available spaceSound Card: OpenAL supported sound card,Recommended:OS: Ubuntu 12Processor: 2.0 ghz Dual CoreMemory: 2 GB RAMGraphics: Intel HD3000 or higher with OpenGL 2.1 supportStorage: 200 MB available spaceSound Card: OpenAL supported sound card
439910,Minimum:OS: Ubuntu 12.4Processor: 1.0 GHz ProcessorGraphics: nVidia GeForce 6200 ATI/AMD Radeaon HD2400 XT,
439940,Minimum:OS: x86/x86_64Processor: 1.66 GHzMemory: 2 GB RAMStorage: 700 MB available space,
439950,,
440100,Minimum:OS: Ubuntu 12.04 or later (32 or 64 bit)Processor: Intel Core 2 Duo 2.4 GHz or equivalentMemory: 1 GB RAMGraphics: NVIDIA GeForce GTS 260 or Radeon HD 4850 (512 MB VRAM)Storage: 1 GB available space,Recommended:OS: Ubuntu 12.04 or later (32 or 64 bit)Processor: Intel Core 2 Duo 2.4 GHz or equivalentMemory: 1 GB RAMGraphics: NVIDIA GeForce GTS 260 or Radeon HD 4850 (512 MB VRAM)Storage: 1 GB available space
440310,Minimum:OS: Ubuntu or equivalentProcessor: 2 GHz or HigherMemory: 2 GB RAMStorage: 200 MB available space,Recommended:OS: Ubuntu or equivalentProcessor: 3 GHz or HigherMemory: 2 GB RAMStorage: 500 MB available space
440520,Minimum:OS: Kernel 3.2,Recommended:OS: 4.4
440650,Minimum:OS: Ubuntu 12.04+Processor: 2 GHz Dual CoreMemory: 4 GB RAMGraphics: nVidia(r) 8800 GT / AMD(r) 4670 or fasterStorage: 1 GB available space,
440730,Minimum:OS: Intel(R) Core(TM)2 Duo 2.4 AMD Athlon(TM) X2 2.8 GhzMemory: 3 GB RAMStorage: 5 GB available space,Recommended:OS: 23 GHz Intel Core i7Memory: 4 GB RAMStorage: 5 GB available space
440750,Minimum:OS: Ubuntu 12.04 LTS or newerProcessor: 1.6 GHzMemory: 512 MB RAMGraphics: Intel HD4000 or betterStorage: 250 MB available spaceSound Card: Direct X 9 compatible sound card or betterAdditional Notes: Should run on most potatoes.,
440770,Minimum:OS: Ubuntu 14.04 or similarProcessor: 14 GHz or higherMemory: 2 GB RAMGraphics: with OpenGL 2.0 supportStorage: 200 MB available spaceAdditional Notes: Playing with a touchpad is not recommended! Please use a mouse or a touchscreen,
440800,Minimum:OS: Most modern 64bit Linux distributions SteamOSProcessor: Dual-Core 2.4 GHzMemory: 2 GB RAMGraphics: NVIDIA GeForce 8600 / ATI Radeon HD 2600XT (256 MB memory)Storage: 6 GB available spaceAdditional Notes: Initial installation requires one-time internet connection for Steam authentication,Recommended:OS: Most modern 64bit Linux distributions SteamOSProcessor: Intel Core i7Memory: 4 GB RAMGraphics: NVIDIA GeForce 9800 GTX/ATI Radeon HD 4850 (512+ MB memory)Storage: 6 GB available spaceAdditional Notes: Initial installation requires one-time internet connection for Steam authentication
440880,Minimum:OS: Ubuntu 14.04Processor: Core 2 DuoMemory: 2 GB RAMGraphics: Integrated GPU supporting OpenGL2Storage: 512 MB available spaceAdditional Notes: Decoding video cutscenes requires ffmpeg 2.x ( include with most distros ),Recommended:OS: Ubuntu 14.04Processor: Core i3 i5 i7Memory: 4 GB RAMGraphics: Dedicated GPU supporting OpenGL2Storage: 512 MB available spaceAdditional Notes: Decoding video cutscenes requires ffmpeg 2.x ( include with most distros )
441050,Minimum:Processor: Intel Core i3 @ 2.00 GHzMemory: 1 GB RAMGraphics: Intel HD Graphics 4000Storage: 700 MB available space,Recommended:Processor: Intel Core i3 @ 2.00 GHzMemory: 2 GB RAMGraphics: Intel HD Graphics 4000Storage: 1 GB available space
441560,Minimum:OS: Still Being Determined,
441640,Minimum:OS: Ubuntu 14.04 64-bitProcessor: Dual core CPU 2.4 GHzMemory: 4 GB RAMGraphics: GeForce GTS 450-class (Intel HD 4000)Storage: 500 MB available space,Recommended:OS: Ubuntu 14.04 64-bitProcessor: Quad core CPU 3.0 GHzMemory: 6 GB RAMGraphics: GeForce GTX 760-class (2 GB)Storage: 500 MB available space
441670,Minimum:OS: Ubuntu 14.04 Trusty TahrProcessor: Intel Core 2 DuoMemory: 512 MB RAMGraphics: 256 MB graphicsStorage: 128 MB available space,Recommended:OS: Ubuntu 15.04 Vivid VervetProcessor: Intel Core 2 DuoMemory: 1 GB RAMGraphics: 512 MB graphicsStorage: 256 MB available spaceAdditional Notes: Xinput Gamepad
442190,Minimum:OS: Ubuntu 14.04 64bitProcessor: core i3 @ 3.30GHz or equivalentMemory: 4 GB RAMGraphics: Intel HD Graphics 4000 equivalent or higherStorage: 1500 MB available space,Recommended:OS: Ubuntu 16.04 64bit or higherProcessor: core i5 @ 2.5GHz equivalent or higherMemory: 6 GB RAMStorage: 1500 MB available space
442210,Minimum:Processor: 2.5 GHzMemory: 2048 MB RAMGraphics: GeForce 6600 GT / Ati Radeon 9800XTStorage: 100 MB available space,
442260,Minimum:Processor: Dual Core 2.0GhzMemory: 2048 MB RAMGraphics: Integrated Graphics or BetterStorage: 2 GB available space,Recommended:Processor: Dual Core 2.4GhzMemory: 2048 MB RAMGraphics: Integrated Graphics or BetterStorage: 2 GB available space
442780,Minimum:OS: Ubuntu 12.04 or later,
442860,Minimum:OS: Ubuntu 12.04Processor: Intel(R) Core(TM)2 Duo 1.8 Ghz or equivalentMemory: 2 GB RAMGraphics: NVIDIA GeForce 9400M 256MBStorage: 150 MB available spaceSound Card: Integrated,
443250,Minimum:Processor: Dual-core 1.3 GHzMemory: 4 GB RAMGraphics: Shader model 2.0Storage: 1 GB available space,
443260,Minimum:OS: Ubuntu 12.04,
443460,Minimum:OS: Tested on Ubuntu 15.04Processor: 1GhzMemory: 1 GB RAMGraphics: Built-inStorage: 155 MB available spaceSound Card: Built-in,
443530,Minimum:OS: Ubuntu 14.04 / Ubuntu 15.10 / Ubuntu 16.04Processor: Intel Core 2 Duo E4400 2.0 GHz or AMD Athlon64 X2 3800+ 2.0 GHzMemory: 2 GB RAMGraphics: NVIDIA GeForce GT 220 or ATI Radeon HD 4600 (1 GB)Storage: 250 MB available space,
443650,Minimum:OS: Ubuntu Equivalent DistroProcessor: Dual-Core 1.6 GHzMemory: 4 GB RAMGraphics: Nvidia GeForce 7600 GT or equivalentStorage: 8 GB available spaceSound Card: Sound CardAdditional Notes: 32-bit systems not supported,
443810,Minimum:OS: Ubuntu 12.04Processor: Dual Core CPUMemory: 2 GB RAMGraphics: GeForce GT 330M AMD Radeon HD 5750M Intel HD 4000 or similarStorage: 5 GB available spaceSound Card: Soundblaster compatible,
443830,Minimum:OS: Ubuntu 12.04,
443980,Minimum:Processor: Pentium 4 or aboveMemory: 1 GB RAMGraphics: 1280x720Storage: 250 MB available space,
444000,Minimum:OS: SteamOS or any Linux with a working Steam setup and drivers.Processor: Intel Core 2 Duo or better.Memory: 1 GB RAMGraphics: NVidia GeForce GTS 450 or better.Storage: 128 MB available spaceAdditional Notes: Please use the in-game Setup menu to set the Quality and Resolution accordingly.,
444020,Minimum:OS: Ubuntu 14.04+Processor: Core 2 DuoMemory: 2 GB RAMGraphics: NVIDIA(r) GeForce(r) 7800 GT or ATI Radeon(tm) HD 3000+ or betterAdditional Notes: May require your graphics cards proprietary driver.,
444160,Minimum:OS: Ubuntu 14.x LTSProcessor: Intel Core-i3 4160Memory: 4 GB RAMGraphics: Intel HD Graphics 4400Storage: 200 MB available space,Recommended:OS: Ubuntu 14.x LTSProcessor: Intel Core-i3 4160 or betterMemory: 6 GB RAMGraphics: NVIDIA GeForce GTX 660Storage: 300 MB available space
444220,Minimum:OS: Ubuntu 12.04.05 LTS (Precise Pangolin)Processor: Intel dual core 2.0 GhzMemory: 512 MB RAMGraphics: 512 MB or higherStorage: 3 GB available space,Recommended:OS: Ubuntu 14.04.03 (Trusty Tahr)Processor: Intel dual core 2.4 GhzGraphics: 1GB or higherStorage: 3 GB available space
444270,Minimum:Processor: 2Ghz+Memory: 1 GB RAMGraphics: 256MBStorage: 500 MB available space,
444320,Minimum:OS: Ubuntu 14+Processor: Intel Dual Core 2GHzMemory: 1 GB RAMGraphics: 1GB DirectX 9.0c compatibleStorage: 2 GB available spaceSound Card: Any,Recommended:OS: Ubuntu 14+Processor: Intel i7Memory: 2 GB RAMGraphics: 1GB DirectX 12 compatibleStorage: 2 GB available spaceSound Card: Any
444350,Minimum:OS: Ubuntu 12.04 or higherProcessor: 2.0 Ghz Dual CoreMemory: 1 GB RAMGraphics: OpenGL 2.0 compatible 512 MB VRAMStorage: 200 MB available spaceSound Card: Any,Recommended:OS: Ubuntu 14.04 or higherProcessor: 3.0 GhzMemory: 4 GB RAMGraphics: SM4 1GB VRAMStorage: 300 MB available spaceSound Card: Any
444480,,
444520,Minimum:OS: LatestProcessor: Intel Pentium 4 @ 1.5 GHz / AMD Athlon XP 1500+Memory: 2 GB RAMGraphics: GT 610 / AMD Radeon R5 230Storage: 1500 MB available space,
444550,Minimum:OS: Ubuntu 12.04+ SteamOSProcessor: Intel Core i3 @ 2.50GHzMemory: 2 GB RAMGraphics: Intel HD Graphics 4000Storage: 2 GB available space,
444580,Minimum:OS: Ubuntu 14.04 64-bit SteamOSProcessor: 1.8 GHzMemory: 2 GB RAMGraphics: 128 MB VRAMStorage: 2 GB available space,
444770,Minimum:OS: Ubuntu 10.10 or newer / SteamOSProcessor: Intel Core i3 or betterMemory: 2 GB RAMGraphics: Intel HD 4000 or betterStorage: 250 MB available space,
444800,Minimum:OS: Ubuntu 12Memory: 2 GB RAMStorage: 300 MB available space,Recommended:OS: Ubuntu 12Memory: 4 GB RAMStorage: 300 MB available space
444830,Minimum:OS: 64-bitProcessor: 2.0 ghzMemory: 4 GB RAMGraphics: Shader Model 2.0Storage: 500 MB available space,Recommended:OS: Ubuntu 16.04 64-bitProcessor: 3.0 ghzMemory: 8 GB RAMGraphics: Shader Model 3.0 Nvidia GTX 960Network: Broadband Internet connectionStorage: 1 GB available space
444940,Minimum:OS: Ubuntu 14.04 LTS or compatibleProcessor: 2.5Ghz+Memory: 4 GB RAMGraphics: 1GBStorage: 420 MB available space,Recommended:Processor: 3.0Ghz
445020,Minimum:OS: Kernel 3.1 or higherProcessor: 2GHz Dual CoreMemory: 4 GB RAMGraphics: OpenGL 3.1+ & 1GB VRAMStorage: 4 GB available space,Recommended:Memory: 8 GB RAM
445070,Minimum:OS: glibc 2.15+ 32/64-bitProcessor: 1 gHzMemory: 512 MB RAMGraphics: OpenGL 2.1+ w/ GL_ARB_framebuffer_objectStorage: 300 MB available space,Recommended:OS: glibc 2.15+ 32/64-bit S3TC texture supportProcessor: 2 gHzMemory: 1 GB RAMGraphics: OpenGL 3+Storage: 300 MB available space
445130,Minimum:OS: x86 or compatible processorProcessor: 1.2 GhzMemory: 256 MB RAMGraphics: OpenGL compatible cardSound Card: Optional (but recommended),
445210,Minimum:OS: Ubuntu 12.04+ Steam OS+Processor: Intel Core2 Duo 2.4Ghz or Higher / AMD 3Ghz or HigherMemory: 3 GB RAMGraphics: HD4000 or equivalentStorage: 3800 MB available space,
445350,Minimum:Processor: Intel Core i3-4130Memory: 8 MB RAMGraphics: NVIDIA GeForce GTX 750 Ti AMD Radeon RX 480 or betterNetwork: Broadband Internet connection,Recommended:Processor: Intel Core i7-6700KMemory: 16 MB RAMGraphics: NVIDIA GeForce GTX 960 AMD Radeon R9 380 or betterNetwork: Broadband Internet connection
445980,Minimum:OS: Ubuntu 12.04+ SteamOS+Memory: 32 MB RAMGraphics: OpenGL 2.0Storage: 120 MB available spaceAdditional Notes: Gamepad support for XInput devices,
446070,Minimum:OS: steamos / linux 64Processor: 2Ghz 64 bitsMemory: 2 GB RAMGraphics: Dedicated GPU with 1 GB or more video memoryStorage: 150 MB available space,
446310,Minimum:OS: Ubuntu 12.04,
446330,Minimum:OS: Ubuntu 12.04,
446510,Minimum:OS: Any (tested on Ubuntu)Memory: 2 GB RAMStorage: 1 GB available spaceAdditional Notes: Controller and Friends Required. Made with Unity,
446590,,
446800,Minimum:OS: Ubuntu 14.04 or higher (64bit)Processor: Intel Core 2 Duo 3.0 GHzMemory: 4 GB RAMGraphics: NVIDIA GeForce GTX 260 ATI Radeon HD 5670 1 GB VRAM,
446830,Minimum:OS: Ubuntu 12.04Processor: Intel Core 2 Duo E4500 @ 2.2GHz or AMD Athlon 64 X2 5600+ @ 2.8 GHzMemory: 1 GB RAMGraphics: GeForce 240 GT or Radeon HD 6570 - 1024 MB (1 gig)Storage: 1 GB available spaceSound Card: OpenAL Compatible Sound Card,
447010,Minimum:OS: Ubuntu 13 / Linux Mint 15Processor: Any Dual CoreMemory: 2 GB RAMGraphics: 512 MB OpenGL 3.3 compliantStorage: 300 MB available space,Recommended:OS: Ubuntu 15 / Linux Mint 17Processor: 2.2 GHz Dual CoreMemory: 4 GB RAMGraphics: GeForce 200 Series / Radeon HD 5000 seriesStorage: 300 MB available spaceAdditional Notes: Other Linux distros have not been tested but will most likely work.
447310,Minimum:OS: Ubuntu or equvivalentProcessor: 1.0 GHz ProcessorMemory: 1024 MB RAMGraphics: OpenGL 2.0 compatible graphicsStorage: 150 MB available spaceSound Card: OpenAL compatible sound cardAdditional Notes: 64-bit only,
447530,Minimum:OS: Ubuntu 14.04 LTSProcessor: 2 GhzMemory: 1 GB RAMGraphics: 256mbStorage: 250 MB available spaceAdditional Notes: Might work on more distros.,Recommended:OS: Ubuntu 14.04 LTSProcessor: 3 GhzMemory: 2 GB RAMGraphics: 1gbStorage: 250 MB available spaceAdditional Notes: Might work on more distros.
447570,Minimum:Processor: 2.5 GhzMemory: 512 MB RAMGraphics: DirectX or OpenGL compatible cardStorage: 160 MB available space,Recommended:Processor: 4 GhzMemory: 1 GB RAMGraphics: DirectX or OpenGL compatible cardStorage: 160 MB available space
447960,Minimum:OS: Ubuntu 14 LTS or SteamOSProcessor: 3 Ghz Dual CoreMemory: 2 GB RAMGraphics: Radeon HD 5750Storage: 2 GB available space,Recommended:OS: Ubuntu 14 LTS or SteamOSProcessor: 3.8 Ghz Quad CoreMemory: 2 GB RAMGraphics: Nvidea GTX 980tiStorage: 2 GB available space
447990,Minimum:OS: Ubuntu 12.10 or upProcessor: 1.8 Ghz CPU or upMemory: 512 MB RAMStorage: 10 MB available space,
448000,Minimum:OS: Ubuntu 12.4Processor: 2 GHzMemory: 2 GB RAMStorage: 100 MB available space,
448010,Minimum:OS: Ubuntu 14.04 or SteamOS 2.6Storage: 20 MB available space,
448020,Minimum:OS: Ubuntu 12.04Processor: Dual core from Intel or AMD at 2.8 GHzMemory: 1 GB RAMGraphics: nVidia GeForce 8600/9600GT ATI/AMD Radeon HD2600/3600 (Graphic Drivers: nVidia 310 AMD 12.11) OpenGL 2.1Storage: 2 GB available spaceSound Card: OpenAL Compatible Sound CardAdditional Notes: Mouse Keyboard,
448050,Minimum:Memory: 300 MB RAMGraphics: Intergrated GfxStorage: 300 MB available space,Recommended:Memory: 1000 MB RAMGraphics: Any Modern Graphics CardStorage: 1000 MB available space
448160,Minimum:OS: Ubuntu 12.04Processor: Intel Pentium3 1GHz or betterMemory: 256 MB RAMGraphics: NDIVIA Geforce series AMD(ATI) Radeon seriesStorage: 100 MB available spaceSound Card: DirectSound-compatible Sound Card,
448310,Minimum:OS: Ubuntu 11.04 or higherProcessor: Dual Core 2.0 GHzMemory: 512 MB RAMNetwork: Broadband Internet connectionStorage: 200 MB available space,
448370,Minimum:OS: Ubuntu Equivalent DistroProcessor: 2.6 GHz Intel(r) Core(tm) i5-750 or 3.2 GHz AMD Phenom(tm) II X4 955Memory: 4 GB RAMGraphics: OpenGL 3 Compatible GPU with 1GB Video RAMStorage: 4 GB available spaceAdditional Notes: IS Defense will launch only on 64-bit version of operating system.,Recommended:OS: Ubuntu Equivalent DistroProcessor: AMD Octa-Core / Intel Quad-Core processor running at 3.4 GHz (AMD FX X8 8350 or Intel Core i5 3570 or newer architectures are recommended)Memory: 8 GB RAMGraphics: OpenGL 3 Compatible GPU with 1GB Video RAMStorage: 4 GB available spaceAdditional Notes: IS Defense will launch only on 64-bit version of operating system.
448470,Minimum:OS: Ubuntu 10.10+ SteamOS+Processor: 2.4 Ghz Dual Core CPUMemory: 1024 MB RAMGraphics: 512MB Dedicated MemoryStorage: 350 MB available space,Recommended:OS: Ubuntu 10.10+ SteamOS+Processor: 3.0 Ghz Quad Core CPU or fasterMemory: 1024 MB RAMGraphics: 512MB Dedicated MemoryStorage: 350 MB available space
448480,Minimum:OS: Ubuntu 12.04+Processor: SSE2 instruction set supportMemory: 2 GB RAMGraphics: DX9 (shader model 2.0) capabilities; generally everything made since 2004 should work.Storage: 100 MB available spaceSound Card: Any,
448540,Minimum:OS: Ubuntu 14.04 LTS or compatibleProcessor: 2.0 GHzMemory: 2 GB RAMGraphics: 1024 MBStorage: 1 GB available spaceSound Card: Any,
448580,Minimum:OS: Ubuntu or equivalentMemory: 4 GB RAMGraphics: NVIDIA GeForce GTS 450 or equivalentStorage: 200 MB available spaceSound Card: Onboard,Recommended:OS: Ubuntu or equivalentProcessor: Intel Core i5-3330 @ 3.00GHz or betterMemory: 8 GB RAMGraphics: NVIDIA GeForce GTX 560 Ti or betterStorage: 200 MB available space
448730,Minimum:OS: 64 bit GNU/LinuxProcessor: Intel Sandy Bridge or newer AMD Bulldozer or newer (2011+)Memory: 4 GB RAMGraphics: Discrete GPU with OpenGL 3.2 support.Storage: 100 MB available spaceSound Card: OpenAL compatibleAdditional Notes: You need to have libsdl2 and libopenal pre-installed from your OS.,Recommended:OS: Ubuntu 64 bitProcessor: Intel HaswellMemory: 8 GB RAMGraphics: nVidia GTX750Ti or fasterStorage: 100 MB available spaceSound Card: OpenAL compatibleAdditional Notes: You need to have libsdl2 and libopenal pre-installed from your OS.
448780,Minimum:OS: Ubuntu or equivalentMemory: 512 MB RAM,
448790,Minimum:Processor: Any 64 or 32 bit processorMemory: 1 GB RAMGraphics: DirectX or OpenGL Compatible Video cardStorage: 150 MB available space,
448910,Minimum:OS: Ubuntu 10.10 or newerProcessor: Support for SSE2 instruction setGraphics: Shader Model 2.0,
449000,Minimum:Processor: Intel or AMD 1.2 GHZ or equivalentMemory: 256 MB RAMStorage: 500 MB available space,
449060,Minimum:OS: Ubuntu 14.04Processor: AMD or Intel Dual-Core @ 1.86GHz or higherMemory: 2 GB RAMGraphics: GPU with 512 MB Video RAMStorage: 20 MB available spaceAdditional Notes: Best suited for 16:9 aspect ratio,
449090,Minimum:OS: Ubuntu 14.04 LTSProcessor: Quad-core Intel or AMD processor 2.3+ GHz (64-bit)Memory: 4 GB RAMGraphics: NVIDIA GeForce GTX 460 or AMD Radeon HD5850 (1 GB VRAM)Storage: 2 GB available space,
449140,Minimum:Processor: 64bitMemory: 1 GB RAM,
449180,Minimum:Processor: Quad core Intel or AMD processor 2.5 GHz +Memory: 4 GB RAMStorage: 200 MB available space,
449250,Minimum:OS: x86 or compatibleProcessor: 1.2 GhzMemory: 512 MB RAMGraphics: 1366x768Storage: 150 MB available space,
449320,Minimum:OS: glibc 2.15+ 32/64-bit. S3TC support is NOT required.Processor: 2 GHz Intel Core2 Duo or equivalentMemory: 1 GB RAMGraphics: OpenGL 3.0+ support (2.1 with ARB extensions acceptable)Storage: 400 MB available space,
449340,Minimum:Processor: 1GhzMemory: 512 MB RAMStorage: 600 MB available space,
449420,Minimum:OS: Ubuntu 12.04 or laterProcessor: Dual Core CPUMemory: 1 GB RAMGraphics: Intel HD Graphics 4000 Nvidia GeForce GT 8000 ATI Radeon HD 4800 SeriesStorage: 200 MB available space,
449550,Minimum:OS: 32-bit Linux (or 64-bit Linux with 32-bit drivers)Memory: 512 MB RAMStorage: 80 MB available space,
449710,Minimum:OS: Ubuntu 14.04 LTS 64 bitProcessor: 2 GhzMemory: 2 GB RAMGraphics: OpenGL 2.1Storage: 100 MB available space,
449760,Minimum:OS: Ubuntu 12.04 Any SteamOSMemory: 128 MB RAMStorage: 500 MB available space,Recommended:OS: Ubuntu 12.04 or later Any SteamOSMemory: 256 MB RAMStorage: 500 MB available space
